CODCARRERA,EGRESO,LUGAR_LISTA,PREFERENCIA,DEPENDENCIA,COD_REGION_COLEGIO,PTJE_LENG,PTJE_MAT,PTJE_CIENCIAS,PTJE_HIST,PTJE_RANKING,RETENCION_AL_PRIMER_AÑO,RETENCION_AL_TERCER_AÑO,EXTRANJERO,CIUDAD_SEDE,GRATUIDAD,ETNIA,SEXO_(1F),TIPO_INGRESO_IEP-Excepción Lista espera Rep,TIPO_INGRESO_IRP-Lista de selección,TIPO_INGRESO_Otro ingreso,TIPO_COLEGIO_H1,TIPO_COLEGIO_H2,TIPO_COLEGIO_ND,TIPO_COLEGIO_T1,TIPO_COLEGIO_T2,TIPO_COLEGIO_T3,TIPO_COLEGIO_T5,EDAD_INGRESO
8483,2019,12.0,1.0,3.0,2.0,580.0,545.0,518.0,0.0,850.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2018,13.0,1.0,2.0,2.0,606.0,574.0,609.0,0.0,697.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2009,14.0,1.0,2.0,2.0,507.0,565.0,557.0,0.0,770.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,28
8483,2019,15.0,1.0,3.0,2.0,498.0,605.0,565.0,732.0,732.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2014,16.0,2.0,3.0,3.0,711.0,682.0,716.0,716.0,523.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,24
8483,2019,18.0,1.0,2.0,2.0,573.0,574.0,582.0,0.0,714.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,19.0,1.0,2.0,2.0,670.0,561.0,542.0,734.0,734.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,20.0,1.0,2.0,2.0,599.0,612.0,589.0,652.0,652.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2019,22.0,1.0,2.0,2.0,644.0,604.0,525.0,0.0,710.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2019,24.0,1.0,3.0,2.0,652.0,545.0,629.0,0.0,608.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2019,25.0,1.0,2.0,2.0,583.0,621.0,618.0,0.0,603.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2019,26.0,1.0,3.0,2.0,562.0,607.0,607.0,0.0,620.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2019,28.0,1.0,2.0,2.0,631.0,623.0,634.0,0.0,557.0,1,1,0,1,0,1,1,False,True,False,True,False,False,False,False,False,False,18
8483,2018,29.0,1.0,4.0,15.0,462.0,503.0,513.0,0.0,772.0,1,0,1,0,0,1,1,False,True,False,False,False,False,False,False,True,False,20
8483,2019,32.0,1.0,3.0,2.0,580.0,600.0,438.0,0.0,712.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,33.0,1.0,3.0,2.0,607.0,607.0,599.0,0.0,588.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,34.0,3.0,3.0,4.0,593.0,599.0,536.0,634.0,634.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,36.0,4.0,3.0,2.0,557.0,490.0,519.0,0.0,704.0,1,1,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2019,37.0,1.0,2.0,2.0,540.0,433.0,589.0,0.0,676.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2018,42.0,1.0,2.0,2.0,473.0,573.0,521.0,0.0,638.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,43.0,1.0,3.0,2.0,498.0,537.0,518.0,655.0,655.0,1,1,0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,18
8483,2019,44.0,1.0,3.0,2.0,585.0,561.0,414.0,0.0,704.0,0,0,1,1,0,0,1,False,True,False,False,False,False,True,False,False,False,18
8483,2018,45.0,1.0,2.0,2.0,625.0,553.0,531.0,625.0,606.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,22
8483,2017,46.0,1.0,2.0,13.0,555.0,573.0,530.0,0.0,592.0,1,1,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,20
8483,2018,47.0,1.0,4.0,15.0,547.0,465.0,552.0,512.0,621.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2018,48.0,2.0,2.0,2.0,580.0,512.0,583.0,0.0,576.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8483,2011,49.0,1.0,3.0,2.0,535.0,517.0,585.0,585.0,574.0,1,1,0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,27
8483,2017,50.0,1.0,3.0,2.0,559.0,561.0,519.0,0.0,598.0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,21
8483,2017,51.0,1.0,2.0,2.0,557.0,580.0,595.0,0.0,523.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8483,2018,53.0,1.0,2.0,13.0,539.0,512.0,583.0,0.0,575.0,1,1,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,54.0,2.0,2.0,2.0,548.0,561.0,525.0,588.0,588.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2012,55.0,1.0,2.0,2.0,644.0,578.0,634.0,0.0,457.0,1,1,0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,27
8483,2019,57.0,1.0,3.0,2.0,462.0,526.0,509.0,0.0,627.0,1,1,0,1,0,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,59.0,5.0,3.0,2.0,606.0,424.0,532.0,0.0,606.0,1,1,0,1,0,0,1,False,True,False,False,False,False,False,False,True,False,18
8483,2019,60.0,1.0,2.0,2.0,503.0,440.0,501.0,0.0,650.0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,19
8483,2019,63.0,4.0,2.0,1.0,504.0,545.0,575.0,0.0,513.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2018,64.0,7.0,3.0,2.0,511.0,419.0,453.0,0.0,674.0,0,0,0,1,0,0,1,False,True,False,False,False,False,False,True,False,False,20
8483,2019,66.0,2.0,2.0,5.0,528.0,559.0,444.0,0.0,597.0,1,0,0,0,0,0,1,False,True,False,False,False,False,False,False,True,False,18
8483,2019,67.0,1.0,3.0,2.0,462.0,629.0,556.0,0.0,484.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,2019,68.0,5.0,3.0,2.0,544.0,398.0,425.0,0.0,708.0,0,0,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2019,69.0,1.0,2.0,2.0,518.0,475.0,486.0,597.0,597.0,1,1,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2019,70.0,1.0,2.0,2.0,686.0,515.0,489.0,0.0,536.0,1,0,0,1,0,0,0,False,True,False,False,False,False,True,False,False,False,19
8483,2018,71.0,7.0,3.0,2.0,483.0,490.0,480.0,0.0,614.0,1,1,0,0,0,1,1,True,False,False,False,False,False,True,False,False,False,20
8483,2016,73.0,3.0,3.0,8.0,488.0,553.0,475.0,0.0,554.0,1,1,0,0,0,1,1,True,False,False,True,False,False,False,False,False,False,22
8483,2013,74.0,1.0,3.0,2.0,444.0,498.0,511.0,0.0,565.0,1,1,0,1,0,0,1,True,False,False,True,False,False,False,False,False,False,25
8453,0,1.0,1.0,2.0,2.0,440.0,475.0,378.0,500.0,795.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8453,0,2.0,1.0,2.0,2.0,573.0,570.0,562.0,490.0,603.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8453,0,3.0,1.0,2.0,2.0,383.0,568.0,430.0,0.0,738.0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,20
8453,0,4.0,1.0,2.0,2.0,540.0,431.0,540.0,490.0,711.0,1,0,0,1,0,1,0,False,True,False,False,False,False,False,True,False,False,18
8453,0,6.0,1.0,2.0,2.0,486.0,464.0,404.0,0.0,619.0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,19
8103,0,1.0,1.0,2.0,2.0,629.0,678.0,622.0,0.0,841.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,2.0,1.0,3.0,2.0,556.0,658.0,630.0,0.0,850.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,0,4.0,1.0,2.0,2.0,666.0,676.0,598.0,0.0,775.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,5.0,1.0,3.0,2.0,551.0,620.0,602.0,0.0,815.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,0,7.0,1.0,3.0,2.0,539.0,687.0,595.0,0.0,729.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,0,8.0,1.0,2.0,2.0,530.0,606.0,524.0,0.0,804.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8103,0,9.0,5.0,4.0,2.0,622.0,632.0,645.0,0.0,707.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,10.0,1.0,2.0,2.0,658.0,651.0,592.0,0.0,684.0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,19
8103,0,12.0,1.0,3.0,13.0,609.0,603.0,558.0,0.0,803.0,1,1,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False,23
8103,0,13.0,1.0,3.0,2.0,546.0,671.0,618.0,0.0,668.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,14.0,1.0,3.0,2.0,430.0,606.0,563.0,0.0,806.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8103,0,15.0,1.0,4.0,2.0,579.0,633.0,611.0,0.0,697.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,0,16.0,1.0,2.0,2.0,573.0,577.0,466.0,0.0,798.0,1,1,0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,19
8103,0,17.0,1.0,3.0,2.0,461.0,570.0,597.0,500.0,812.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,18.0,3.0,3.0,2.0,530.0,600.0,609.0,0.0,712.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8103,0,19.0,2.0,2.0,2.0,500.0,660.0,582.0,0.0,664.0,1,1,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,21.0,1.0,2.0,2.0,556.0,580.0,577.0,624.0,710.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,22.0,2.0,3.0,2.0,551.0,616.0,542.0,0.0,678.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,23.0,1.0,3.0,2.0,540.0,555.0,515.0,0.0,759.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,24.0,1.0,2.0,2.0,471.0,616.0,481.0,0.0,707.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,25.0,1.0,3.0,15.0,540.0,600.0,597.0,324.0,665.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,0,27.0,2.0,3.0,1.0,530.0,620.0,638.0,0.0,619.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,0,28.0,1.0,3.0,2.0,490.0,563.0,437.0,534.0,727.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,29.0,2.0,3.0,2.0,515.0,592.0,343.0,505.0,719.0,1,0,0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,18
8103,0,30.0,1.0,2.0,14.0,500.0,555.0,403.0,0.0,710.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,0,32.0,1.0,2.0,2.0,520.0,475.0,524.0,479.0,731.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,35.0,1.0,3.0,2.0,420.0,563.0,363.0,0.0,684.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,36.0,1.0,2.0,14.0,466.0,559.0,482.0,0.0,606.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,38.0,1.0,3.0,2.0,533.0,530.0,534.0,0.0,593.0,0,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,41.0,1.0,3.0,2.0,476.0,443.0,469.0,485.0,641.0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,19
8103,0,42.0,2.0,2.0,4.0,536.0,498.0,150.0,0.0,631.0,1,1,0,0,0,1,1,False,True,False,False,False,False,False,True,False,False,19
8103,0,43.0,1.0,3.0,2.0,546.0,501.0,516.0,538.0,495.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8853,0,2.0,1.0,3.0,2.0,567.0,567.0,375.0,572.0,648.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8843,0,1.0,1.0,3.0,2.0,643.0,720.0,662.0,0.0,840.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8843,0,2.0,1.0,3.0,2.0,636.0,658.0,605.0,0.0,722.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8843,0,3.0,1.0,3.0,2.0,651.0,603.0,543.0,0.0,769.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8843,0,4.0,1.0,3.0,2.0,602.0,563.0,515.0,445.0,810.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8843,0,5.0,1.0,2.0,2.0,596.0,555.0,570.0,0.0,742.0,0,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8843,0,8.0,1.0,4.0,2.0,546.0,653.0,564.0,0.0,528.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,23
8293,0,2.0,1.0,3.0,2.0,579.0,603.0,580.0,0.0,777.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8293,0,5.0,2.0,3.0,2.0,505.0,529.0,503.0,0.0,517.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8293,0,6.0,2.0,3.0,2.0,510.0,535.0,503.0,0.0,506.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,1.0,1.0,2.0,2.0,745.0,662.0,648.0,538.0,844.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,2.0,1.0,4.0,2.0,753.0,699.0,708.0,0.0,694.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,0,3.0,1.0,3.0,4.0,505.0,613.0,636.0,0.0,850.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,4.0,3.0,3.0,2.0,466.0,622.0,727.0,0.0,728.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,5.0,1.0,3.0,2.0,673.0,664.0,637.0,0.0,739.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,6.0,1.0,2.0,2.0,515.0,559.0,613.0,0.0,850.0,1,1,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,7.0,1.0,3.0,2.0,609.0,613.0,658.0,0.0,727.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,9.0,4.0,4.0,1.0,596.0,660.0,615.0,0.0,690.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,10.0,1.0,2.0,2.0,430.0,545.0,532.0,479.0,836.0,1,1,1,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,12.0,1.0,3.0,2.0,666.0,567.0,600.0,0.0,702.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,14.0,1.0,3.0,4.0,579.0,691.0,658.0,0.0,602.0,0,0,0,0,0,1,0,False,True,False,True,False,False,False,False,False,False,23
8483,0,15.0,1.0,3.0,2.0,562.0,523.0,581.0,0.0,764.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,17.0,1.0,4.0,2.0,562.0,606.0,666.0,0.0,631.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,0,18.0,2.0,3.0,3.0,602.0,620.0,590.0,684.0,671.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,31
8483,0,20.0,1.0,3.0,2.0,556.0,580.0,533.0,0.0,743.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,22.0,1.0,4.0,2.0,609.0,632.0,606.0,0.0,615.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,22
8483,0,23.0,6.0,2.0,2.0,596.0,583.0,621.0,0.0,638.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,24.0,1.0,3.0,2.0,615.0,638.0,604.0,0.0,612.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,25.0,2.0,4.0,4.0,609.0,645.0,613.0,0.0,594.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,27.0,2.0,2.0,2.0,540.0,493.0,544.0,490.0,754.0,1,1,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,22
8483,0,30.0,1.0,3.0,2.0,525.0,592.0,594.0,0.0,633.0,1,1,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,25
8483,0,31.0,2.0,3.0,2.0,556.0,567.0,567.0,520.0,656.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,32.0,2.0,3.0,3.0,602.0,509.0,554.0,0.0,678.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,33.0,1.0,2.0,4.0,399.0,555.0,554.0,432.0,708.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,35.0,3.0,3.0,4.0,530.0,625.0,636.0,0.0,565.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,0,36.0,1.0,3.0,2.0,481.0,563.0,505.0,0.0,709.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,37.0,2.0,3.0,4.0,596.0,523.0,485.0,468.0,713.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,39.0,1.0,3.0,16.0,556.0,567.0,589.0,0.0,565.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,40.0,1.0,4.0,2.0,551.0,475.0,555.0,0.0,629.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,42.0,2.0,4.0,2.0,500.0,545.0,596.0,0.0,570.0,0,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,43.0,1.0,3.0,2.0,525.0,550.0,524.0,0.0,637.0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,44.0,1.0,3.0,2.0,471.0,545.0,528.0,0.0,637.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,0,49.0,2.0,3.0,2.0,579.0,567.0,489.0,0.0,592.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,50.0,4.0,2.0,3.0,490.0,454.0,408.0,0.0,736.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,52.0,1.0,3.0,2.0,520.0,493.0,532.0,0.0,598.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,54.0,1.0,3.0,1.0,551.0,493.0,548.0,405.0,570.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,56.0,2.0,4.0,2.0,447.0,568.0,551.0,0.0,555.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,57.0,1.0,3.0,2.0,535.0,574.0,489.0,538.0,569.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8483,0,58.0,1.0,3.0,2.0,525.0,484.0,465.0,0.0,650.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,59.0,4.0,3.0,2.0,515.0,501.0,434.0,0.0,673.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,60.0,2.0,3.0,2.0,425.0,550.0,524.0,0.0,579.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,61.0,1.0,3.0,2.0,579.0,419.0,514.0,0.0,623.0,1,1,1,1,0,0,1,False,True,False,True,False,False,False,False,False,False,24
8483,0,62.0,1.0,3.0,2.0,476.0,574.0,567.0,0.0,513.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,64.0,1.0,3.0,2.0,636.0,550.0,541.0,0.0,502.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8483,0,65.0,1.0,3.0,1.0,540.0,448.0,499.0,500.0,604.0,1,1,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,66.0,7.0,2.0,2.0,615.0,509.0,528.0,0.0,519.0,1,1,0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,43
8483,0,67.0,1.0,3.0,15.0,562.0,555.0,567.0,0.0,472.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,26
8483,0,69.0,5.0,3.0,2.0,596.0,611.0,562.0,391.0,435.0,1,1,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,70.0,1.0,2.0,2.0,486.0,516.0,501.0,0.0,544.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,0,71.0,1.0,3.0,2.0,573.0,589.0,596.0,0.0,413.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,29
8483,0,72.0,2.0,2.0,2.0,590.0,419.0,489.0,538.0,590.0,1,0,0,1,0,0,1,False,True,False,False,False,False,False,False,True,False,20
8483,0,73.0,1.0,3.0,2.0,424.0,503.0,494.0,0.0,568.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8483,0,74.0,2.0,3.0,2.0,556.0,516.0,537.0,0.0,490.0,1,1,0,1,0,1,1,False,True,False,True,False,False,False,False,False,False,18
8483,0,77.0,1.0,2.0,2.0,440.0,545.0,435.0,432.0,584.0,1,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,False,18
8483,0,78.0,1.0,3.0,2.0,562.0,523.0,539.0,0.0,473.0,1,1,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,79.0,1.0,2.0,2.0,505.0,574.0,524.0,0.0,473.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,0,84.0,2.0,2.0,2.0,540.0,493.0,513.0,0.0,497.0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,False,True,False,18
8483,0,85.0,3.0,2.0,2.0,530.0,431.0,491.0,0.0,539.0,1,0,0,0,0,1,1,False,True,False,False,False,False,False,True,False,False,20
8453,0,1.0,1.0,5.0,2.0,579.0,611.0,660.0,0.0,761.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8453,0,2.0,1.0,5.0,2.0,478.0,422.0,370.0,0.0,850.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8453,0,3.0,1.0,5.0,2.0,507.0,422.0,438.0,491.0,807.0,1,0,0,0,1,0,0,False,True,False,False,False,False,False,True,False,False,18
8453,0,4.0,1.0,5.0,2.0,589.0,456.0,474.0,0.0,787.0,1,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8453,0,8.0,1.0,5.0,2.0,545.0,466.0,458.0,0.0,700.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,21
8453,0,11.0,1.0,5.0,2.0,521.0,409.0,446.0,0.0,641.0,1,0,0,1,1,1,1,False,True,False,False,False,False,False,True,False,False,19
8103,0,1.0,1.0,5.0,2.0,707.0,801.0,729.0,0.0,842.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,2.0,1.0,5.0,2.0,715.0,748.0,696.0,0.0,824.0,1,0,0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,4.0,1.0,5.0,2.0,584.0,678.0,634.0,0.0,828.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,6.0,1.0,5.0,1.0,559.0,599.0,550.0,0.0,814.0,1,0,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,7.0,1.0,5.0,2.0,653.0,501.0,519.0,0.0,850.0,1,0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,8.0,1.0,5.0,2.0,622.0,592.0,571.0,0.0,781.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,19
8103,0,9.0,1.0,5.0,2.0,617.0,664.0,638.0,0.0,715.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,12.0,1.0,5.0,2.0,554.0,635.0,615.0,0.0,691.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,0,14.0,1.0,5.0,2.0,574.0,614.0,546.0,0.0,696.0,1,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8103,0,16.0,1.0,5.0,2.0,502.0,555.0,564.0,0.0,737.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8103,0,17.0,1.0,5.0,2.0,550.0,564.0,557.0,0.0,707.0,0,0,0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,0,18.0,1.0,5.0,2.0,458.0,529.0,513.0,0.0,767.0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,18
8103,0,19.0,3.0,5.0,1.0,640.0,683.0,595.0,0.0,575.0,1,1,0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,23
8103,0,21.0,1.0,5.0,2.0,530.0,535.0,533.0,0.0,718.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8103,0,22.0,1.0,5.0,2.0,453.0,535.0,550.0,0.0,708.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8103,0,24.0,3.0,5.0,2.0,530.0,593.0,437.0,570.0,655.0,1,0,0,0,1,1,0,False,True,False,True,False,False,False,False,False,False,19
8103,0,26.0,1.0,5.0,2.0,483.0,476.0,449.0,0.0,714.0,1,0,0,1,1,0,0,False,True,False,False,False,False,True,False,False,False,19
8103,0,28.0,1.0,5.0,2.0,486.0,484.0,492.0,0.0,630.0,1,0,0,1,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8103,0,30.0,1.0,5.0,2.0,516.0,466.0,440.0,0.0,641.0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,19
8103,0,31.0,1.0,5.0,2.0,516.0,516.0,478.0,0.0,569.0,0,0,0,1,1,0,1,False,True,False,False,False,False,True,False,False,False,20
